储能系统工程师,8-16k·15薪,南京,1-3年,大专及以上,工作范围 1、电力储能产品设计与系统设计；2、电力储能的售前售后技术支持。职责描述：1、负责储能系统的电气原理图、接线图的设计，协助储能系统的现场安装和调试； 2、负责储能系统的整体设计方案，提供技术方案的的规范设计文档，负责客户的技术对接；3、负责合同技术文件的产品实现，为储能系统选择最优的系统原件与方案设计；4、负责储能系统对外产品的功能设计与实现，包括通讯接口、电力电子接口等； 5、负责组织编制产品与系统的操作手册、使用说明书等类型的用户文件编制；6、负责储能相关专利对比分析、专利挖掘，协助专利申报，负责公司内部储能相关标准的制定及其他知识产权相关工作；7、对标同行业内相关储能设计规范或标准，并结合工作中积累的经验，编写公司产品的储能设计规范或标准并持续改进；8、完成公司安排的售前技术支持工作与售后技术支持；9、完成上级领导交待的其他工作。 10、参与产品概念设计与详细设计。任职要求：1、教育程度: 正规院校专科及以上学历，电气工程、电子工程、自动化相关工科学科专业2、工作经验: 从事电力行业 电力产品设计工作2年以上，有储能产品、系统设计研发调试经验者更佳3、年龄：35岁以下4、计算机能力: 熟悉电气设计规范，熟练使用AutoCAD、三维制图软件5、专业能力：熟悉电网侧、电源侧、用户侧储能领域，具备承担储能项目设计的能力；具备PCS、电池、通信接口和协议的基本知识及设备选型能力；6、具备较强的团队精神，能够协调及促进各个方面工作7、具有较强的工作承压能力，适应创业公司的工作节奏与环境
储能工艺工程师,6-15k·15薪,南京,1-3年,大专及以上,"工作范围 1、 电力储能产品工艺设计与管理。职责描述：1、负责储能产品/项目工艺文件与标准参数制定及修订,改善作业方法以及新产品、新工艺的分析与跟进。 2、负责储能产品/项目工艺流程、工艺操作规程等工艺文件的编制和更新。 3、完成产品/系统的设计、电气接线、安装、调试工艺文件的编制及审核。 4、负责及时且有效地从客户获取深化设计所需资料，与储能电池厂家/外协厂家进行技术资料对接，进行工艺优化；5、协助产品概念设计与详细设计评审。任职要求：1、教育程度: 正规院校专科及以上学历，机电、电子、计算机、自动化、电气等相关工科学科专业2、工作经验: 从事电力行业 电力储能产品设计工作2年以上3年龄：35岁以下4、计算机能力: 熟悉电气设计规范，熟练使用办公软件、AutoCAD5、专业能力：熟悉电气设计工艺、电池设备工艺、电子设备工艺，对储能领域各种储能技术的特性有较全面的认识；有较强的解决问题的能力,掌握低压电器装配技术及装配工艺流程,能够编写电气工艺规范文件并指导实施；6、具备较强的团队精神，能够协调及促进各个方面工作7、具有较强的工作承压能力，适应创业公司的工作节奏与环境"
储能PACK结构工程师,6-15k·15薪,南京,1-3年,大专及以上,"工作范围 ：1、电力储能产品结构设计与仿真；2、电力储能产品的热设计与仿真。职责描述：1、负责各种应用场景的锂电池储能系统的设计和运行管理；2、负责储能机柜、箱体、模组和外观等设计；3、负责编制储能系统结构相关技术文件和规范；4、负责解决储能系统在集成方面的关键技术难点；5、负责跟进公司客户储能系统的运行情况，并及时解决储能系统在运行当中存在的各种问题；6、完成上级领导交待的其他工作。 7、协助产品概念设计与详细设计评审。任职要求：1、教育程度: 正规院校专科及以上学历，机电、电子、计算机、自动化、电气、通信等相关工科学科专业2、工作经验: 从事电力行业 电力储能产品设计工作2年以上3、年龄：35岁以下4、计算机能力: 熟悉电气设计规范，熟练使用AutoCAD、掌握至少一种制图软件如CAD.PRO-E ，能独立编制和修订BOM, SOP, 工程图/规格书等5、专业能力：熟悉熟悉磷酸铁锂电池的特性，熟悉各种散热材料及设备，熟悉各种消防技术；对储能领域各种储能技术的特性有较全面的认识；6、具备较强的团队精神，能够协调及促进各个方面工作7、具有较强的工作承压能力，适应创业公司的工作节奏与环境"
产品经理,15-20k·13薪,南京-江宁区,3-5年,统招本科,职责描述：1、根据公司战略，负责巡检机器人的产品规划、设计与推广；2、针对巡检机器人的行业分析、客户需求分析、竞品分析；3、组织撰写产品的需求文档、包括产品定位、产品性能指标、产品的差异性、产品成本要求、利润分析等；4、负责产品全生产周期的管理，确保产品从市场需求、研发设计完成，并转入生产线；5、搜集产品发布后的使用反馈，针对产品销售的知识培训；6、负责产品持续改进的各种质量活动。任职要求：1、本科及以上学历，机电工程类、电气自动化等相关专业；2、5年以上的工作经验，其中最近三年作为产品经理，有机器人公司工作经验或机械设计或自动化设计优先考虑；3、具有优秀的文档编写能力、协调沟通能力、逻辑分析能力，表达能力强；4、有很强的事业心、责任心，有较强的耐受工作压力能力；5、 有项目管理经验，具备良好的沟通与谈判能力。
web前端,13-18k·13薪,南京-江宁区,3-5年,统招本科,职责描述：1.参与web系统开发；微信公众号开发；基于HTML5进行智能电视(android)的HybridApp开发;2.良好的沟通协作能力，与团队同事一起实现业务按需交付;3.积极的工作态度与学习热情，不断提高用户体验，优化性能和解决兼容性等问题;4.持续研究web前端技术的发展，丰富和改进开发流程与产品质量。任职要求：1.本科以上学历，3年以上web前端开发经验，精通HTML5、JavaScript、Ajax、CSS等Web开发技术;2.熟练使用JQuery、Vuejs、nodejs等js开发框架;3.有独立完成复杂前端模块的设计与实现的经验，具备多浏览器兼容经验;4.熟悉或者能够快速上手HBuilder进行HybridApp开发;5.熟练掌握 Webpack/Gulp等构建工具的使用和配置。
解决方案经理,薪资面议,扬州,1-3年,统招本科,职责描述：1、负责物联网、云计算、系统集成、智能语音/AI项目支撑。2、负责挖掘相关客户的潜在需求，帮助客户制定物联网解决方案，组织行业项目的方案设计、售前和投标等相关工作，完成销售合同的谈判与签订，并跟进促成交易。3、通过客户拜访、交流等方式建立顺畅的客户沟通渠道，随时了解客户要求。4、及时处理客户异议和投诉，以提高客户满意度，建立长期、良好、稳固的客户关系，维护客户关系并挖掘客户新需求。任职要求：一、学历及专业要求                                                                                                                                                                         1、全日制本科及以上学历；                                                                                                                                                                   2、计算机、通信工程、工业自动化、电子工程类或IT相关专业。二、专业技能                                                                                                                                                                                                    1、2年及以上相关工作经验；有系统集成相关工作经验优先；2、良好沟通、表达能力，良好的学习能力；3、熟练使用office等办公软件能熟练掌握，有良好的学习、沟通与表达能力、思路清晰。有较强的动手能力、逻辑分析能力、团队协作能力，技术视野开阔；三、其他要求                                                                                                                                                                                              1、年龄上限35周岁，年龄计算截止时间2020年12月31日。                 
投标专员,4-8k,南京-江宁区,1-3年,本科及以上,1、招投标信息的收集，投标文件的制作及标书中涉及到的相应工作;2、负责投标文件的编制、整体投标文件的排版、打印、复印、装订等工作，并按规定如期完成标书制作;3、协助市场部门做好项目的投标准备工作，会同业务部与客户进行商务谈判，确定项目工期、报价等相关事宜;4、处理投标过程中的定额单价、总价计算问题并及时汇报上级领导，确保报价准确、合理、具竞争性;5、负责与项目负责人、公司相关部门积极协调投标文件编制过程中的问题，确保投标文件按时投递；6、与财务部对招投标的保证金及时打款的收回等部门的工作协调和沟通；7、完成领导交办的其它工作。任职资格：1、本科及以上学历，2年以上工作经验2、做事认真仔细，较强的沟通和人际交往能力，抗压力强；3、教育行业、IT行业工作经验优先，会PS技术优先。
行业销售经理,薪资面议,常州,1-3年,统招本科,职责描述：1、负责支撑云计算、系统集成及物联网业务的销售工作，2、负责重大项目的业务拓展。任职要求：1、全日制二本及以上学历，35周岁以下（年龄计算时间至2020年1月31日）;2、对主流物联网应用、云计算或系统集成产品有深入了解、对软件开发、组网、网络安全、数据库、硬件等相关领域知识有一定了解；3、具备较好的客户连接和交流能力，有较强的客户开发能力和市场拓展意识；4、具备良好的沟通、表达能力，良好的学习能力。
产品经理,薪资面议,宿迁,3-5年,统招本科,职责描述：1)负责行业产品（云计算、大数据、物联网、行业短信）综合应用方案制定；2)负责推进行业产品在本地行业内落地；3)负责本地行业客户售前、售中、售后支撑工作。 任职要求：1.统招本科及以上学历，通信工程、计算机、软件工程、电子信息工程、网络工程、自动化、信息安全、物联网、数字媒体等技术专业；2.三年以上相关工作经验。3.有较强的逻辑思维能力，思想上开放，主动积极有责任感，能够承担工作压力；4.学习和沟通能力强，执行力强，有较强的团队合作意识；5.有通信行业、软件、电商平台、互联网、弱电智能化及系统集成类相关工作经验的优先。
嵌入式软件工程师,10-20k·15薪,南京,3-5年,统招本科,职责描述：1、按照产品要求进行软件设计、编写；2、根据项目计划要求，准备评审资料，参与设计过程评审，按评审要求进行改进；3、配合硬件人员，完成产品的各类环境实验；4、协助质量部进行产品质量问题分析定位。任职要求：1.本科以上学历，电子信息、计算机等相关专业，3年以上嵌入式软件开发经验；2.熟悉C/C++语言开发，具备一定的软件架构设计能力和良好的软件设计文档编写能力；3.熟悉嵌入式系统中的常用接口，熟悉常用单片机和linux操作系统；4.有用电信息采集行业经验者优先，有集中器和TTU开发经验者优先；5.良好的学习能力，工作认真负责、细致严谨，有良好的团队合作精神。
产品总监,10-20k,南通-海门区,10年以上,硕士及以上,职责描述：1.跟踪和研究“船舶智能运营平台”产品市场数据和技术发展趋势，制定平台产品研制规划和技术路线图、制定平台产品盈利模式和实施方案；2.负责“船舶智能运营平台”产品的功能构架和产品技术方案，组织项目立项和研制的全流程管理；3.整合公司内外部技术资源和行业资源，带领项目团队完成平台产品设计、研发、运营与推广，负责产品各项技术和运营指标实现；4.定期根据产品的核心数据进行分析，持续完善和优化已有产品功能，带领团队形成针对不同船型的平台扩展设计能力。任职要求：1.硕士及以上2.船舶自动化、工业物联网相关3.有10年以上船舶自动化行业经验，3年以上工业互联网产品相关工作经验；熟悉船舶自动化、智能运维、远程监控与智能诊断、船舶全生命周期管理者尤佳；4..对人工智能、物联网、智能硬件以及工业网络技术有深入研究；5.优秀的项目把控能力、跨部门协调能力和组织能力；
行业解决方案工程师,21-40k,苏州-吴江区,经验不限,学历不限,岗位职责：1．负责智慧城市解决方案基线销售包开发和一线业务单位能力提升；2．负责智慧城市重大项目解决方案技术营销策划，如宣讲、投标等；3．负责智慧城市解决方案需求管理和产品技术应用场景转化归纳提炼；任职条件：1. 毕业于211或985院校、统招本科及以上学历，通信、计算机、电子等相关专业；2. 3年以上物联网、通信或云计算领域工作经验，具有智慧城市或物联网大型项目经验的可优先考虑；3．熟悉智慧城市中关键行业的应用场景，对发展趋势有敏锐的洞察力； 4．具有良好的沟通能力，严谨逻辑思维能力，较强的团队协作能力，丰富的客户（及内部）沟通经验，能快速把握需求的核心要点；5．强烈的进取心和责任心，抗压能力强。
高级软件工程师,12-24k·13薪,苏州,3-5年,大专及以上,岗位职责1、负责公司所有软件产品（wcs，wms，物联网平台等）的技术架构。2、对公司业务相关的软件技术发展的市场调研，竞争对手产品研究，技术分析3、负责软件系统功能模块设计、关键技术问题的攻关。任职要求：1、本科及以上学历，硕士及以上学历优先；2、具有5年以上的开发经验，1年以上的架构经验；3、具备软件架构能力，熟练掌握云架构，有工业互联网平台、物联网边缘计算平台项目经验优先；4、熟悉分布式，数据分析等工作机制；5、能够独立承担软件系统的规划和设计；6、沟通能力和编写文档能力强。
人力资源伙伴(HRBP),17-22k,苏州,10年以上,统招本科,岗位职责：1、监督贯彻HR政策、流程、价值观在研发团队的落地执行；2、负责和IT中心+物联网运营中心+职能部门+小家电业务部进行沟通确认招聘需求和任职要求，通过有效的招聘渠道和方法进行人员的招聘，并对招聘进行有效指导；3、协助IT中心+物联网运营中心+职能部门+小家电业务部进行组织诊断、搭建人才梯队，推动业务部门学习型组织建设，组织、策划、实施业务部门培训工作；4、负责员工关系的工作，包括员工关怀、团队活动的策划和实施；5、完成团队绩效考核管理工作，实施员工绩效考核及制定工作改进计划；6、处理部门日常员工关系方面的事宜，如离职面谈、异动面谈、离职跟踪等；任职要求：1. 人力资源、心理学相关专业，本科以上学历；2. 5年左右相关工作经验；3年研发BP经验；3. 协调沟通能力，调动团队积极性的能力；4. 良好的团队合作能力；5. 熟悉劳动法律法规，精通人力资源管理系统知识。具备项目组织能力；6. 良好的职业操守、敬业、严谨、公正、严以律己；7.有较强的责任心和敬业精神。
工业解决方案经理-工业全连接工厂方向,15-25k·13薪,南京,经验不限,统招本科,岗位职责：1、开展工业产线数采重点领域行业分析、市场调研、政策研究、技术研究和商业模式研究，把握业界动态及技术方向；2、负责政企客户需求调研分析，结合客户需求和公司产品，为客户进提供工业类行业解决方方案设计，引导客户对技术和产品的认同及选择；3、负责技术方案的总体评估与决策，对可行性方案进行论证，预测和把控技术风险；负责项目整体进度把控；4、牵头解决方案的落地实施，保障重大项目及示范项目交付；5、负责领导安排的其他重点工作。任职资格：1. 年龄要求：原则上35周岁及以下2. 教育背景：本科及以上学历（985、211优先），学士及以上学位，计算机、自动化、电子通讯、工业工程等相关专业。3. 工作经验：（1）具有3年以上企业内通信组网或工业互联网组网经验，系统集成（如：ERP/MES/PLM等）行业经验、熟悉行业市场的发展现状；（2）具有基于云计算、大数据、物联网等技术定制行业应用解决方案的项目经验；（3）熟悉工业企业工作流程，参与过相关工业企业、政府工业信息化工作支撑及招投标技术方案撰写者优先考虑。4. 业务资格：（1）具备为行业客户或企业客户IT业务咨询和规划的能力；（2）熟悉云计算、大数据、物联网等架构，具备独立完成工业互联网、工业企业信息化等项目咨询规划和方案设计能力；
战略寻源经理（光学行业）,27-35k·16薪,苏州,10年以上,统招本科,"主要职责1.区域政商关系拓展与维护，推动区域政府、大企业合作，区域特殊渠道、细分市场关系维护及关键环节疏通2.对区域政策、市场、渠道、业务模式、政商关系有独到见解，推动智慧城市、智慧交通、智慧金融、智慧园区等物联网智慧化项目寻源工作3.获取政府资源及政策支持，快速推动物联网应用创新项目落地、及资源渠道建设拓展要求：1.有成像光学工作经验，熟悉镜头、面板光纤、MLA等成像原理、熟悉像质评价方法 2.熟练使用Zemax、Tracepro、Lumerical、Lightools等至少一种光学软件 3.光学基础知识牢固，熟悉物理光学和几何光学，对光学理论有深刻的认识 4.熟悉各种光电测试方法和光学测试仪器方向要求1,苏州区域有政商关系 2.运营商/建筑工程/通信工程/交通/教育/渠道商等领域工作经验"
集团与行业市场总监,20-30k·15薪,南京,经验不限,本科及以上,职位：集团与行业市场总监岗位职责：1.总体负责公司非电网市场的管理，确保达成公司产品及销售目标。2.负责非电网市场产品的规划及推进，客户需求收集及管理，并适时推动研发，不断提升产品在市场上的竞争力。3.负责非电网市场产品运作方案的制定及推进，带领市场、销售、产品等成员达成目标。4.建立和提升与非电网市场重点客户的交流，影响或引导客户对产品标准、技术条件的制定，不断捕捉新业务、推进新产品。5.协同公司内部其他部门，对重要的营销活动提供有力支持，持续提升客户对产品的满意度。岗位要求：1.理工科相关专业本科以上学历。2.35周岁以下，在移动运营商（电信联通移动）、轨道交通、石油化工等集团市场，或学校、医院、房地产、园区物业、电力成套、建筑楼宇等细分行业市场从业5年以上，且成功运作过至少1个以上千万级业绩的电力物联网产品。3.熟悉该集团市场或行业市场电力物联网业务、能源类项目的运作模式和流程，能准确把握其在电力/能源方向的业务布局和趋势。4.熟悉相关领域的技术及其发展趋势，有超过2家头部企业从业经历或一定客户资源者优先。5.具有良好的沟通能力、策划能力、文案能力、团队协作能力。
党建宣传岗（芯昇科技）,10-20k·15薪,南京,经验不限,统招本科,工作职责:该岗位为中移物联网有限公司全资子公司-芯昇科技有限公司招聘。1、负责党支部和党小组组织建设，做好党支部工作计划、总结，指导党小组开展工作；2、组织开展“三会一课”、创先争优、党内选举、组织生活会、党员民主评议和党内评选表彰等工作；2、组织对党员进行管理、考核工作，和对党支部入党积极分子、预备党员的培养教育和发展工作，选树党员先进典型；3、发挥党建带团建作用，做好团青工作；4、组织或配合纪委开展反腐倡廉的宣传教育；5、配合纪检监察部门建立完善并落实纪检监察相关管理制度，组织或配合纪检监察部门实施重点领域的监督检查，并促进工作落实，推进监督嵌入式廉洁风险防控机制建设；6、推动部门党风廉政建设主体责任和监督责任落地，增强廉洁风险防控能力，配合内部审计年度风险评估工作。任职资格:1、全日制大学本科或以上学历学位；2、中共党员，党龄1年及以上；3、在党建、纪检监察等相关岗位有3年及以上工作经验；4、熟悉党建工作各项流程，了解审计、财务、信访等专业知识，熟悉工会、纪检、审计等相关政策法规者优先；5、有良好的写作、沟通、协作协调能力，逻辑性好，具备调查、分析事件的能力；6、熟练运用office系列软件及办公自动化系统；7、工作积极主动，正直诚信，能够承担压力，责任心强，吃苦耐劳；8、良好的沟通及协调能力、计划与执行力。
IOT架构工程师,15-20k,苏州-相城区,经验不限,本科及以上,职责描述：1.负责公司物联网项目的统筹管理；2.深入了解IoT业务场景，根据业务发展需要，负责物联网云平台技术选型及整体架构设计；3.负责物联网云平台系统开发（包含技术框架、开发规范、平台接口、功能模块等）及部署运维，保障云平台系统高效运作； 4.负责物联网传输加密方案制定和物联网网络安全构架设计；5.解决开发中遇到的问题，进行系统功能优化，保证系统安全、稳定和快速运行。任职要求：1.全日制本科以上学历，计算机、物联网相关专业，具有云端物联网应用的相关项目经验，具备物联网云平台设计开发经验优先； 2.熟悉传感器、采集器、控制器、智能硬件等物联网终端设备架构。3.熟悉物联网相关技术（组网技术、传感技术、边缘计算、传输协议等）和发展趋势。 4.具备良好的团队合作精神，沟通能力、高度的责任感与工作激情。
IOT平台产品经理,15-20k,南京-秦淮区,3-5年,统招本科,岗位职责要求1、面向“农、林、牧、渔、工”领域的终端IoT/物联网智能化工作，完成产品需求导入、用研分析、输出产品文档；2、基于对IoT/物联网产品的理解，配合硬件部门制定终端数据采集行为和范畴的定义；3、参与面向IoT/物联网的终端接入平台和解决方案设计；4、协调研发和测试团队，保障IoT产品的正常发布和功能迭代；5、分析IoT/物联网行业动向，制定SaaS平台增值业务产品设计。任职资格1、学历要求：本科及以上学历，有至少3年以上的软件产品规划和设计经验；2、专业要求：计算机、通讯、网络、硬件等工科专业优先；3、具备较强的产品抽象能力，能将市场复杂需求抽象成需求模型，并进一步归纳分析出产品需求；4、具备很强的产品项目管理能力；5、具备很强的沟通能力、协作能力，能有效推动跨部门的产品合作，目标导向，高度的责任感；6、对大数据、云计算、IoT有强烈的兴趣，对新领域新产品有很强的探索精神和能力；7、有IoT/物联网工作经历，了解国内知名IoT/物联网平台或解决方案者优先考虑；8、有开发工程师背景优先考虑。
嵌入式测试工程师,10-15k,苏州,3-5年,本科及以上,1. 嵌入式测试工程师【职责描述】1、与研发工程师一同参与产品方案的设计，独立输出产品测试方案2、执行产品测试，编写测试用例、测试代码、测试报告，推动产品的优化3、不断优化测试方法、测试流程及测试代码，提高产品可靠性及安全性4.、输出规范化的测试类文档，如编写测试设备及测试环境的操作指导手册等【技能要求】1、电子、计算机、通信及相关专业，本科及以上学历，2年以上工作经验2、掌握产品测试理论，常见的硬件原理，熟练阅读原理图3、有较强的逻辑思维能力，善于思考与分析，关注产品细节4、有从事蜂窝物联网产品设计、开发及测试工作经历者优先5、有较强的沟通及书面表达能力，熟练使用常见文档、报表编写工具6、有强烈的责任心，具备优秀的团队合作精神、沟通能力，乐于分享
软件工程师（边缘计算）,10-20k·14薪,南京,1-3年,统招本科,岗位职责：1、参与物联网系统解决方案及关键技术研发2、负责物联网边缘网关和终端设备的软件研发任职要求：1、精通C/Go语言之一，熟悉C++、python、java等语言之一2、精通物联网协议MQTT、CoAP、HTTP、Websocket等3、熟悉EdgeX、 KubeEdge、K3S、Akraino等边缘操作系统之一，并有实际项目经验优先4、熟练使用Linux操作系统，理解Docker、K8S、docker-compose，有生产使用经验优先5、具备边缘计算网关或通讯规约管理机开发经验优先6、有服务器后端设计开发经验优先
能源互联网规划专家,40-60k·15薪,南京,10年以上,硕士及以上,岗位职责：1.跟踪、分析、研究能源行互联网（包含但不限于新能源、新一代电力系统、能源数字化转型、能源物联网、综合能源、储能等）的发展趋势和前沿动向2.负责能源互联网的应用场景和需求分析，分析客户业务场景和痛点需求，把握业界动态及技术方向，分析关键技术及价值产品，输出相关报告3.负责能源互联网领域创新性方案或产品的规划开发，负责相关方案/产品对外合作的拓展、交流及合作产品引入4.参与能源领域应用场景对云网需求的分析，与公司其他通信、IT等产品线对接，驱动成熟产品功能演进或新产品规划开发，满足能源领域方案场景关键需求5. 组织内部技术和需求讨论、方案开发过程中出现的各种疑难问题，并协调内外部相关部门的协调工作6.参与能源行业标准及联盟组织的相关规范、标准的制定和研究报告输出任职资格：1.熟悉电力行业领域的信息化、自动化、通信系统，熟悉智能电网、能源互联网、智慧能源、新一代电力系统、能源物联网、新能源等行业热点概念，有相关项目经验。 2.了解5G网络及技术、无线通信、核心网、承载网、云计算、边缘计算、智能网关、大型软件系统等产品技术或其中之一的，具备电力行业结合ICT融合的解决方案开发能力及产品开发经验者优先；3.有能源电力行业相关行业从业经历者优先，优选新能源、能源物联网、智能电网等领域知名厂商相关工作经历者；4.适应较为频繁的短期出差。
IOT架构师,30-60k,南京,10年以上,本科及以上,岗位职责：1、负责工业物联网项目的需求分析、解决方案设计、可行性方案设计工作、应用迁移和数据迁移等设计工作；2、负责工业物联网平台架构，系统软硬件设计，核心组件开发，微服务开发设计；3、根据业务发展的需求，制订系统开发规划，界定各系统功能职责边界，构建系统原型，并建立内部开发体系；4、规划技术团队能力结构，设计技术人员专业能力发展路线，参与制订安全开发、部署与运维等研发管理规范。5、跟进技术发展，研究各种新技术在公司业务中的应用前景，并为业务模式的发展与创新提供参考；任职条件：1、本科及以上学历，8年以上相关研发经验，三年以上物联网平台实际开发工作经验；2、精通云计算架构、精通工业物联网应用、精通大数据应用架构，主导过工业物联网平台架构设计和实施者优先；3、深刻理解大型工业物联网平台架构设计，熟悉平台生态，了解业界主要厂家及产品，并对业界平台有深入研究或设计经验；4、具备优秀的文档能力，清晰明了地表达架构意图，能够熟练编写各类技术文档；5、精通Java或C/C++等编程技术，熟悉Linux系统，独立开发过项目或产品；6、具有优秀的团队合作精神，富有激情和创造力，善于沟通协调，能够有效地组织和推进跨职能、跨团队的合作项目。
Linux C/C++工程师,10-20k,无锡-新吴区,3-5年,本科及以上,职责描述：1、统招本科及以上学历，计算机、软件工程、自动化或相关专业；2、熟悉linux下C/C++编程，有良好的数据结构和软件工程基础，了解QT、Python等语言开发者优先；3、熟悉Linux/Unix Posix编程环境和调试环境，熟悉多线程、多进程编程；4、熟悉TCP/IP网络编程，熟悉MQTT，CoaP等常用物联网通信协议或流媒体协议优先；5、有RTU、传感网关产品等嵌入式产品开发或音视频编解码经验优先；6、对新技术、新产品敏感，有钻研精神，能快速学习，责任心强，可适应短期出差。任职要求：1．	参与项目的需求调研，进行系统的设计、技术或产品选型以及相关文档的编制；2．	负责物联网产品终端软件开发；3. 与硬件工程师一起完成嵌入式设备的软硬件调试；4．负责物联网平台及应用软件开发如协议适配、通信管理、数据处理等；5. 负责项目的实施，独立解决与处理开发过程中遇到的各类问题。
销售顾问（小工单）-苏皖(JXDYP),10-20k,南京-江宁区,1-3年,大专及以上,"职责描述：1、负责自有产品（小工单）的销售工作，确保完成个人月度、季度、年度的销售目标；2、良好的逻辑思维、沟通和语言表达能力，有商务文案处理能力；3、经培训后可掌握公司软件产品的流程、特点和功能，能给客户熟练讲解和演示软件；4、负责与客户、技术部门的交流、沟通，缩短顾客反映问题的响应时间，提高顾客满意度；5、具备一定企业管理理论基础和企业管理方法知识。任职要求：1、1年以上 MES/ERP, 工业物联网，或自动化设备相关销售、运维经验，熟悉制造行业者优先；2、积极主动工作，具有强烈的成功欲望；3、团队合作意识强，可适应经常性出差。"
智能化工程实习生（管培生）,3-5k,南京,一年以下,统招本科,"职责描述：仅招收2022届毕业生一、实习期工作内容:1、协助项目经理推动项目工程相关工作，包括公司项目交付评估、项目过程管理等，对项目进行全周期管理、计划管理；2、参与进行工程标准搭建，包括新工艺、新技术推广，以及区域重难点项目帮扶，并协助进行区域培训；3、全方位了解项目推进流程,并承担项目内资料整理,合同跟进,物料采购等综合事项.任职要求：二、岗位要求:1、全日制本科,2022年毕业,有三个月及以上实习时间;2、对智能化、智慧家居及工程管理方向有浓厚兴趣;3、可接受省内跨城市调动;4、熟练使用excel、PPt等办公软件,文字功底哈,善于沟通,热爱学习,主观能动性强;5、机电一体化、楼宇智能、物联网、信息工程等相关专业优先.三、岗位培养通道/特色:一对一导师带教职业发展:项目管理助理/智能化设计助理/工程运营助理(实习生)-项目专员/设计专员-项目经理-分公司工程负责人-总部工程经理/设计经理-分公司总负责人"
智能制造项目经理,20-40k·16薪,苏州,5-10年,统招本科,岗位职责1. 负责智能制造整体解决方案，软、硬件研发、数据互联互通技术等智能制造项目的各项工作；2. 负责数字化系统规划与实施（MOM/WMS/IOT/PLM/中控系统/WCS等）；3. 负责项目的实施、过程管控及交付；4. 制定实施方案，协调项目实施与业务培训；5. 完成上级安排的其它工作任务。任职要求1. 电气工程、机械及其自动化、计算机相关专业985/211院校本科及以上学历；2. 对数字化车间有较深刻的了解，具有数字化车间相关项目实施经验5年以上；3. 对工业4.0、中国制造2025、工业物联网有深刻理解，了解智能制造的关键核心及整体构架，主持或参与过类似项目的落地，并掌握推进方式，有一定资源基础更好；4. 熟悉MES/MOM系统实施及架构，具有PLM、WCS、SCADA、IOT、制造过程质量大数据分析等相关系统实践经验（具备一项或者多项）；5. 具有数字化工厂子项目实施经验；6. 具有较强的组织、人际交往和业务理解、分析能力；7. 有一定文书写作能力，能够撰写数字化相关系统项目实施方案及培训材料；8. 具备良好的沟通能力和团队协作精神，能承受高强度的工作压力，具有强烈的责任心；9. 有工程机械行业、汽车行业工作经验优先。
企划行销专员,8-12k·15薪,苏州-昆山,3-5年,本科及以上,"工作概要Job Purpose：对接产品部，规划产品营销策略、执行营销活动；根据公司业务方向，制定品牌营销方案。工作任务Task：（1）整合企业内部资源，规划并协助执行合作伙伴会议；（2）协调各式资源，接待来研发中心参访之贵宾，协助传达研华品牌文化、企业形象及导览园区；（3）结合企业战略，进行品牌塑造、公关推广、产学合作，并落地执行；（4）执行行销活动如主题论坛、展会、线上；行销活动如直播等。（5）对接全球分公司行销同事，主导产品推广策略、回收活动效益如数据分析等，并能根据回收数据调整策略方向，即时与全球市场趋势保持同步；（6）规划新产品/新项目全方位营销方案，制定目标。专业知识与技能Professional Knowledge and skill：（1）口齿清晰、逻辑清楚、表达能力强（2）熟悉adobe软件，如简单的PS、AI等系列操作（3）具备一定的文案撰写、润饰能力，良好的Presentation技巧（4）对营销、数据统计分析等有充分概念工作联系Contact：（1）External：客户；（2）Internal：PM、R&D研发中心、制造中心及业务端工作经验与教育背景Experience and Education：（1）3年以上相关行销经验（2）本科及以上学历；（3）英文CET-6,英文听说读写流利尤佳；（4）从事过工业产品或物联网行业工作尤佳；其他Others（1）个性正向积极， 具有良好的沟通、协调能力；（2）具有较强的责任心和承压能力，良好团队合作精神。"
集团精益管理负责人,20-30k·15薪,苏州-吴江区,1-3年,大专及以上,【集团简介】亨通集团，成立于1991年，是中国光纤光网、智能电网、大数据物联网、新能源、新材料等领域的国际化高科技企业，拥有全资及控股公司70余家（其中3家公司在境外上市），在全国13个省份、全球11个国家和地区设立产业基地，业务覆盖世界100多个国家及地区。荣膺全球光纤通信前3强、全球海洋通信与能源互联前4强、中国企业500强、中国民企100强，营收千亿级企业。【岗位情况】一、岗位及基本要求1.职位：集团总部精益管理负责人2.学历专业：全日制专科及以上学历，工业工程专业优先；3.专业能力要求：对精益改善、项目管理、生产管理熟悉，能自主开展改善推进工作；4.管理能力要求：对团队建设、沟通交流、问题解决熟悉，能自主开展管理推进工作。二、工作职责1.制订和完善集团精益推进规划，推进亨通生产方式体系建设，在集团各层级树立精益管理的思想和管理文化；2.制定年度精益化推进目标，协同运营监管与考核部门，落实对各公司精益省成本、降库存等各类考核指标；3.建设及完善精益化效能评估体系，逐步形成集团化精益运营管理模式；4.指导各产业集团、各公司制订精益管理工作的规划及目标，建立精益管理的专项课题；5.导入各类精益生产的管理流程、制度、工具和模板，融合国内外标杆公司精益最佳实践，指导各公司布局优化、目视化标准化推进，提升现场管理水平；6.各类精益人才的培养，如精益评估师、中级精益师、精益内训师、应知应会人才等；7.不断对集团各公司精益管理进行总结、分析和评估，推广有益经验；8.负责领导交办的其他工作。
